!format:
!GRID  number_rows number_columns
!      hole_value
!      row_delta column_delta
!      row_origin, column_origin
GRID	11	15
1e+308
3.18181818181818		4
-15.9090909090909		-28
0.00115482946324215	0.00127805534188712	0.00133561993469412	0.00135472994080459	0.00139078334156942	0.00140946267381069	0.0014252605528286	0.00142768765255715	0.00142665369293269	0.00140464459686469	0.00137774502573196	0.00137093190348857	0.00132187712883871	0.00130324479154478	0.00115896498706068	
0.00127039313242818	0.00132046377255654	0.00135618172440647	0.00139525771321129	0.00141694576129897	0.00142871838159906	0.0014527363046644	0.00144719146992152	0.00145128431818131	0.00142556423103239	0.0014231707032121	0.00139580552247261	0.00135493593515156	0.00133779790469615	0.00128120716169032	
0.00130006945471515	0.00134780742536382	0.00137474824250848	0.00140585860493266	0.00141431905358782	0.0014472172340639	0.00145379084094244	0.00147001387366518	0.0014527485163626	0.00146766069935001	0.0014301925614302	0.00142571921483568	0.00138071075230418	0.00136322986906943	0.00131325131675823	
0.00131023173090809	0.00135397219222042	0.00138683671679137	0.00141652498991445	0.00143434613504261	0.00145132108502339	0.00145958740838945	0.00146909593167225	0.00147081750624507	0.00145096514315637	0.00144681583037009	0.00142890754266254	0.00140722319266383	0.00137947589352403	0.0013321446871832	
0.00133534924288981	0.00136120702302978	0.00139912460890691	0.00140968348450265	0.00143664225150473	0.00144822680825331	0.00146898146413889	0.00147417453468953	0.00148662087419445	0.0014811755603899	0.00147088243440058	0.00144659756797178	0.00142977805456888	0.00139318336623926	0.00136207578914875	
0.00134005944819861	0.00138324373881357	0.0014095093537906	0.00142670059718291	0.00144051668253778	0.0014697203275816	0.0014686838041852	0.00149179735236558	0.0014833802417695	0.00149315134238401	0.00146593845108992	0.00145152312984388	0.00143284099835192	0.0013966933861899	0.00137025494079392	
0.00132807251512967	0.00137171005307311	0.00140356390305371	0.00142561087738661	0.00144621242500746	0.0014542243508908	0.00147779186799499	0.00148152342507359	0.00148737549721088	0.00148247870976894	0.00145728810998624	0.00144596916001993	0.00140275549726362	0.0013870667008096	0.00133481039283546	
0.00131576770393438	0.00136170076020734	0.00138383411505446	0.0014347692692201	0.00142094283340295	0.00147831050410833	0.00146188419194393	0.0014958395774179	0.00147402718863498	0.00147493355206081	0.0014516036635281	0.00143554649741087	0.00139624876144506	0.00137556917889149	0.00132729436694487	
0.00131168023541187	0.00132432769794959	0.00138036708262449	0.00139623559195367	0.00143202435474303	0.00144862862620923	0.00145098575504718	0.00148068621653844	0.0014612493465706	0.00146886470401864	0.00143554528522243	0.00142340483662923	0.00137679644525035	0.0013574856897228	0.00131548680766806	
0.00126316464956566	0.00133307183176196	0.00134869643717708	0.00140251872303921	0.00141739056106311	0.00144018658502741	0.00145449391110864	0.00145284707009024	0.00145408934746531	0.00143181700441989	0.00141960737757769	0.00138235034716313	0.00135255319659095	0.00132561654186	0.00127549043634567	
0.00115284740962346	0.00128818808012708	0.00133481362773844	0.00137462971657929	0.00139531496405502	0.00142906526184327	0.00143396421419488	0.00144367919724468	0.0014328635145648	0.00141090531139304	0.00140123616023966	0.001360914343446	0.00133465246935044	0.0012942539821191	0.00116845374481496	
