!format:
!GRID  number_rows number_columns
!      hole_value
!      row_delta column_delta
!      row_origin, column_origin
GRID	11	22
1e+308
0.909090909090909		0.909090909090909
-4.54545454545455		-9.54545454545455
0.0012254190021749	0.00135884787670232	0.0014794868693301	0.00162100229882799	0.00173920382168921	0.00184828890209697	0.00196173742718535	0.00203386833679813	0.00211043210026002	0.00215423380710836	0.00221367337095707	0.00221965209692758	0.00222813638586963	0.00218662977448185	0.00215753513903382	0.00212090279211041	0.00207950062440828	0.00197392655158781	0.00185719526155103	0.00172189414962828	0.00165840281321761	0.00152283806129176	
0.00119875230795301	0.00133707929266621	0.00147860944562207	0.00159159191783474	0.00172218624141314	0.00181232413593753	0.0018952401716859	0.00198728748249663	0.00206017175495822	0.00209632182504571	0.00215046073214627	0.00217050608594134	0.00217580438762612	0.00213807135274277	0.0021430997813812	0.00206058195595274	0.00202657218772233	0.00195456754408603	0.00186492521306739	0.00171769262055351	0.00165358889975739	0.00153593423071721	
0.0012083471226379	0.00134361816364283	0.00145744835716765	0.00154310573210121	0.00168630993924062	0.00178132146015983	0.00186877350022718	0.00195615251635537	0.00202595369766936	0.00208184352272309	0.0021044565012574	0.00213781618533658	0.00212685831010976	0.00210786246991765	0.00211033132401252	0.00203495800702077	0.00198979957173943	0.00194688554525131	0.00184362891112187	0.0017631637308202	0.00163360169961223	0.00153242954192961	
0.00119465532080468	0.00131503633713754	0.00143767449931396	0.0015799732123636	0.00167054586186132	0.00176227174276513	0.00185156894641002	0.00189716728078189	0.00199032938363747	0.00202254789425788	0.00204820933792228	0.00210151168962962	0.00210709345537505	0.00208309912951729	0.00204364256796838	0.00200697648839498	0.00195209601647497	0.00190454346068533	0.00183207659147358	0.00174226470512084	0.00164181583233547	0.00152173771314519	
0.00118146694053384	0.00129823276877214	0.00144335441603328	0.0015368586936981	0.00162125843312785	0.00174556339568589	0.00181453376906556	0.00190992819971219	0.00194419445807268	0.00200912122578208	0.00201509881310425	0.0020744396514128	0.00207116727349553	0.00203298934434369	0.00204072869056016	0.00200005710140691	0.00197552915798724	0.00189204350545255	0.00181284463521171	0.00171945199370968	0.00161579943043478	0.00151986612435381	
0.00117546234427927	0.00129813518019137	0.0014175865813182	0.00153888428161058	0.00162631173124177	0.0017297384638207	0.00180372848837511	0.0018635313184035	0.00192536240366099	0.00197846190078068	0.00202162009241616	0.00203614576846972	0.00204885693403063	0.00202250839267184	0.00201006623907047	0.00199225248300685	0.00193309641971247	0.0018838703277468	0.00179393899221049	0.00170960095607517	0.00161222996409557	0.00150618787418663	
0.00117518894893905	0.0012976305003997	0.00141387240000433	0.00151161652529902	0.00165747209357534	0.00172562492458329	0.00182407000533932	0.00188209524816878	0.0019536462658204	0.00198058777713652	0.00204858902356642	0.00204940358351681	0.00204821331131376	0.00205779162154044	0.00201319883664698	0.00197498392466837	0.00194931825722511	0.00186345374693526	0.0018353661423406	0.00173769630779812	0.00163931509993554	0.0015411562190021	
0.00120815587080186	0.00130857109859771	0.0014515378077208	0.00155816803756272	0.00165048419040464	0.00177613396880978	0.00185622611004874	0.00192352724308498	0.00196344311852918	0.00206473554230853	0.00206130745317018	0.00209260693667034	0.00209898052108937	0.00207698359683783	0.00208220879351595	0.00203068102389262	0.00197682245544444	0.00191193183284205	0.00184186677715848	0.00173443236186701	0.00165494572489706	0.00153272134669803	
0.00119238072249306	0.00133625109970576	0.00145084141195276	0.00157822390703823	0.00167159928232884	0.00178362101310694	0.0019061085806672	0.00195924577267785	0.00200972565353105	0.00206143926828269	0.00211877307979807	0.00210953968518794	0.00213969446204038	0.0020863183096211	0.00209219109130324	0.00205138569750923	0.00202439693025836	0.00191942987472849	0.00186495872374063	0.00175542496522288	0.00162765632328946	0.00151968851129701	
0.00121530888134992	0.00133235892246287	0.00145234726901596	0.00159887217758609	0.00171777286547043	0.00180433102104957	0.00193625924460252	0.00199113885922146	0.002044869118168	0.00211499892056857	0.00214925729639649	0.0021821490303989	0.0021555009039783	0.00217517912924884	0.00212295813185904	0.00211440712958253	0.00204828727072425	0.00193903884144111	0.00186313924993995	0.00175681700477226	0.00167760440532274	0.00153369577597504	
0.00123039767753158	0.0013492377353067	0.00147563148033868	0.00162486075689416	0.00175201208193291	0.00184062782934023	0.00198988980182823	0.00204369092680125	0.00210042528326504	0.0021695483731392	0.00219027536598005	0.00224289237221232	0.00221360552278175	0.00219302522146001	0.00218209014506991	0.00215184434583883	0.00208299041935733	0.00196947444021523	0.00189291559300361	0.0017570421566258	0.0016702545241308	0.00151737218321192	
