109.364320 	 0.044992 
109.872991 	 0.044880 
110.381662 	 0.041669 
110.890333 	 0.043931 
111.399005 	 0.052404 
111.907676 	 0.050071 
112.416347 	 0.051873 
112.925018 	 0.051678 
113.433690 	 0.052989 
113.942361 	 0.052783 
114.451032 	 0.049249 
114.959703 	 0.033322 
115.468375 	 0.025657 
115.977046 	 0.043913 
116.485717 	 0.048617 
116.994388 	 0.042802 
117.503060 	 0.037608 
118.011731 	 0.044139 
118.520402 	 0.049066 
119.029073 	 0.054096 
119.537745 	 0.054129 
120.046416 	 0.046385 
120.555087 	 0.049645 
121.063758 	 0.053576 
121.572430 	 0.047249 
122.081101 	 0.043991 
122.589772 	 0.044365 
123.098443 	 0.047177 
123.607115 	 0.049590 
124.115786 	 0.045460 
124.624457 	 0.044507 
125.133128 	 0.042139 
125.641800 	 0.045303 
126.150471 	 0.050410 
126.659142 	 0.052531 
127.167813 	 0.052155 
127.676485 	 0.057365 
128.185156 	 0.059012 
128.693827 	 0.057561 
129.202498 	 0.055080 
129.711170 	 0.054920 
130.219841 	 0.060850 
130.728512 	 0.058716 
131.237184 	 0.062797 
131.745855 	 0.077861 
132.254526 	 0.081021 
132.763197 	 0.066333 
133.271869 	 0.057698 
133.780540 	 0.060421 
134.289211 	 0.071526 
134.797882 	 0.071596 
135.306554 	 0.060764 
135.815225 	 0.063409 
136.323896 	 0.077472 
136.832567 	 0.074221 
137.341239 	 0.072708 
137.849910 	 0.068313 
138.358581 	 0.060299 
138.867252 	 0.053276 
139.375924 	 0.049629 
139.884595 	 0.050733 
140.393266 	 0.062198 
140.901937 	 0.078180 
141.410609 	 0.084530 
141.919280 	 0.073716 
142.427951 	 0.074886 
142.936622 	 0.074958 
143.445294 	 0.077143 
143.953965 	 0.082587 
144.462636 	 0.076457 
144.971307 	 0.067317 
145.479979 	 0.061635 
145.988650 	 0.065856 
146.497321 	 0.055495 
147.005992 	 0.057978 
147.514664 	 0.062020 
148.023335 	 0.056074 
148.532006 	 0.048931 
149.040677 	 0.070700 
149.549349 	 0.071212 
150.058020 	 0.055468 
150.566691 	 0.058195 
151.075362 	 0.061190 
151.584034 	 0.067391 
152.092705 	 0.069187 
152.601376 	 0.072228 
153.110047 	 0.056441 
153.618719 	 0.049017 
154.127390 	 0.060965 
154.636061 	 0.060896 
155.144732 	 0.057730 
155.653404 	 0.053180 
156.162075 	 0.059804 
156.670746 	 0.066268 
